WKT,name,description
"POLYGON ((75.585262 17.389315, 75.575428 17.38357, 75.57616 17.383756, 75.576512 17.383824, 75.576882 17.383921, 75.577227 17.384012, 75.578163 17.38424, 75.578356 17.384314, 75.578907 17.384454, 75.582473 17.385061, 75.582509 17.385064, 75.584064 17.385319, 75.584822 17.385416, 75.585579 17.385568, 75.586158 17.385723, 75.586341 17.385757, 75.586818 17.385866, 75.58789 17.386071, 75.587941 17.38608, 75.588555 17.386148, 75.588746 17.386177, 75.58953 17.386308, 75.590334 17.386475, 75.591071 17.386676, 75.591204 17.386704, 75.591946 17.386846, 75.592059 17.386893, 75.59248 17.386995, 75.593212 17.387191, 75.593605 17.387302, 75.593892 17.387437, 75.594558 17.387733, 75.595111 17.388018, 75.595285 17.388101, 75.596038 17.38851, 75.596746 17.388794, 75.597647 17.389061, 75.598459 17.389363, 75.598887 17.389506, 75.599177 17.389586, 75.599452 17.389661, 75.600463 17.390038, 75.600821 17.390206, 75.601075 17.390307, 75.60128 17.390619, 75.601296 17.390655, 75.601393 17.390872, 75.601567 17.39119, 75.601633 17.391271, 75.601734 17.391394, 75.602068 17.391918, 75.602666 17.392476, 75.603254 17.392952, 75.603492 17.393131, 75.603833 17.393399, 75.603998 17.39349, 75.604532 17.393832, 75.604624 17.393891, 75.606037 17.394445, 75.608859 17.394126, 75.611284 17.393206, 75.612012 17.39267, 75.61221 17.392527, 75.61338 17.39152, 75.613407 17.392004, 75.613516 17.391915, 75.613452 17.392836, 75.613453 17.392847, 75.613443 17.392971, 75.613432 17.393128, 75.613411 17.393731, 75.613396 17.394188, 75.61339 17.394359, 75.613399 17.394877, 75.613394 17.395023, 75.613394 17.395034, 75.613377 17.39552, 75.613337 17.396499, 75.613312 17.396796, 75.613307 17.396868, 75.613303 17.396939, 75.61329 17.397142, 75.613287 17.397196, 75.613286 17.397201, 75.613282 17.397258, 75.613212 17.397672, 75.613122 17.39835, 75.613048 17.398798, 75.613019 17.398981, 75.613004 17.399056, 75.612859 17.399932, 75.612827 17.400194, 75.612824 17.400549, 75.612834 17.400933, 75.612874 17.401306, 75.612874 17.401308, 75.612891 17.401464, 75.612885 17.40158, 75.612885 17.40159, 75.612872 17.40187, 75.61284 17.402457, 75.612828 17.402637, 75.612828 17.402643, 75.61282 17.402792, 75.6128 17.402875, 75.612763 17.403035, 75.612761 17.403077, 75.612749 17.403398, 75.612739 17.403454, 75.612736 17.403497, 75.612672 17.403853, 75.612595 17.404401, 75.612525 17.404865, 75.612487 17.405135, 75.612379 17.405647, 75.61224 17.406201, 75.612137 17.406813, 75.612097 17.407228, 75.612094 17.407287, 75.612089 17.40731, 75.61208 17.4074, 75.612008 17.407666, 75.611994 17.407725, 75.611905 17.408036, 75.611894 17.408057, 75.611885 17.408087, 75.61169 17.408501, 75.611566 17.408738, 75.611422 17.409151, 75.611389 17.40944, 75.611345 17.409712, 75.611309 17.409937, 75.611308 17.409941, 75.611307 17.409944, 75.611293 17.409978, 75.611057 17.410575, 75.610952 17.410929, 75.610893 17.411081, 75.610846 17.411225, 75.610803 17.411318, 75.61067 17.411672, 75.610418 17.412181, 75.610255 17.412508, 75.609969 17.413127, 75.609877 17.413346, 75.60963 17.413999, 75.609412 17.414614, 75.609268 17.414975, 75.60916 17.415258, 75.609042 17.415626, 75.608892 17.415974, 75.608692 17.416516, 75.608424 17.417158, 75.608139 17.417754, 75.607855 17.418287, 75.607684 17.418534, 75.607499 17.418837, 75.607408 17.418987, 75.607137 17.419525, 75.606961 17.419774, 75.606852 17.419943, 75.606723 17.420142, 75.606607 17.420361, 75.606834 17.420773, 75.606839 17.42078, 75.607207 17.421268, 75.60767 17.421867, 75.608167 17.422558, 75.608529 17.422935, 75.60888 17.423213, 75.609236 17.423472, 75.609464 17.42363, 75.609503 17.423667, 75.609577 17.423737, 75.609712 17.423799, 75.610175 17.424012, 75.610298 17.424084, 75.610528 17.424192, 75.610821 17.424265, 75.610951 17.42429, 75.611307 17.424301, 75.612054 17.424381, 75.612154 17.424391, 75.612973 17.424418, 75.613185 17.424474, 75.613199 17.424666, 75.613257 17.424716, 75.613353 17.424742, 75.613371 17.42498, 75.613642 17.426633, 75.613737 17.427152, 75.613775 17.427444, 75.61394 17.428451, 75.613932 17.428452, 75.613938 17.428496, 75.613853 17.428505, 75.613356 17.428559, 75.613167 17.428594, 75.613172 17.428641, 75.613237 17.42895, 75.613267 17.429178, 75.613418 17.429741, 75.613566 17.430278, 75.613625 17.43059, 75.613661 17.430782, 75.613765 17.431213, 75.613983 17.431433, 75.614003 17.431436, 75.614085 17.431466, 75.614156 17.431527, 75.614203 17.431624, 75.614217 17.43167, 75.614455 17.431911, 75.614691 17.433528, 75.614805 17.434469, 75.614862 17.434735, 75.614859 17.434916, 75.614903 17.435287, 75.614925 17.435415, 75.585262 17.389315))",413319_G,C11
"POLYGON ((75.533478 17.277041, 75.610722 17.322161, 75.611333 17.3236, 75.61161 17.324192, 75.611834 17.324637, 75.611878 17.324722, 75.61189 17.324748, 75.612088 17.325136, 75.612099 17.325272, 75.612081 17.325421, 75.612088 17.326514, 75.612095 17.327608, 75.612103 17.328701, 75.612096 17.329794, 75.612091 17.33009, 75.612113 17.330416, 75.612129 17.330883, 75.612089 17.331039, 75.612089 17.331096, 75.61234 17.336856, 75.612349 17.33689, 75.612333 17.336889, 75.611093 17.336864, 75.610886 17.336868, 75.610569 17.336874, 75.610538 17.337209, 75.610501 17.337538, 75.610473 17.337746, 75.610359 17.338837, 75.610337 17.339217, 75.610311 17.339297, 75.610285 17.339547, 75.61012 17.342735, 75.610119 17.342757, 75.610101 17.343501, 75.610095 17.343757, 75.61007 17.344035, 75.610067 17.34408, 75.610057 17.344876, 75.610028 17.344877, 75.610025 17.34504, 75.609929 17.34504, 75.609451 17.344975, 75.608829 17.344909, 75.606976 17.34496, 75.606911 17.344964, 75.606388 17.345003, 75.60282 17.345311, 75.602687 17.345324, 75.601097 17.345512, 75.599208 17.345682, 75.598882 17.345696, 75.595233 17.346209, 75.59461 17.346489, 75.594551 17.346518, 75.594533 17.346524, 75.59415 17.346696, 75.594123 17.346708, 75.593951 17.346792, 75.593387 17.347049, 75.592785 17.347318, 75.591411 17.347965, 75.590731 17.348261, 75.589941 17.348703, 75.58931 17.349034, 75.588421 17.349554, 75.587868 17.349823, 75.52185 17.311257, 75.498657 17.309517, 75.488622 17.289676, 75.484994 17.274596, 75.48308 17.273482, 75.482638 17.273225, 75.533478 17.277041))",413319_H,C12
"POLYGON ((75.573124 17.2382065, 75.575644 17.265399, 75.579001 17.273673, 75.583755 17.285385, 75.594916 17.295492, 75.602445 17.302309, 75.603422 17.304462, 75.603812 17.305323, 75.6047 17.304986, 75.603715 17.305392, 75.603755 17.305491, 75.604385 17.307054, 75.604424 17.307137, 75.606249 17.310693, 75.607706 17.314764, 75.60843 17.316554, 75.608685 17.317098, 75.608697 17.317213, 75.608737 17.317313, 75.609769 17.319341, 75.609816 17.319485, 75.60997 17.319849, 75.610252 17.320596, 75.610528 17.321662, 75.610588 17.321847, 75.610722 17.322161, 75.533478 17.277041, 75.482638 17.273225, 75.48064 17.272063, 75.477817 17.27042, 75.476052 17.269393, 75.472282 17.2672, 75.469064 17.265328, 75.426855 17.241046, 75.42142 17.233541, 75.573124 17.2382065))",413319_I,C13
"POLYGON ((75.431903 17.374684, 75.487394 17.378849, 75.470581 17.383406, 75.445863 17.380621, 75.431903 17.374684))",413322_A,C7
"POLYGON ((75.428402 17.374422, 75.429457 17.374501, 75.397805 17.405419, 75.365639 17.413295, 75.361158 17.402563, 75.363355 17.400113, 75.428402 17.374422))",413322_B,C7
"POLYGON ((75.422512 17.338891, 75.499422 17.344663, 75.49597 17.376525, 75.487394 17.378849, 75.431903 17.374684, 75.430068 17.373904, 75.429457 17.374501, 75.428402 17.374422, 75.363355 17.400113, 75.361158 17.402563, 75.353259 17.383643, 75.345315 17.369379, 75.422512 17.338891))",413322_C,C9
"POLYGON ((75.416623 17.30336, 75.498657 17.309517, 75.502423 17.316964, 75.499422 17.344663, 75.422512 17.338891, 75.345315 17.369379, 75.333053 17.347361, 75.336512 17.339087, 75.336738 17.33491, 75.416623 17.30336))",413322_D,C11
"POLYGON ((75.410737 17.267829, 75.482638 17.273225, 75.48308 17.273482, 75.484994 17.274596, 75.488622 17.289676, 75.498657 17.309517, 75.416623 17.30336, 75.336738 17.33491, 75.336853 17.332778, 75.334825 17.328223, 75.333326 17.324857, 75.331415 17.320567, 75.33067 17.318893, 75.328686 17.314438, 75.326941 17.310518, 75.32509 17.306362, 75.325648 17.301432, 75.410737 17.267829))",413322_E,C12
"POLYGON ((75.404853 17.232298, 75.42142 17.233541, 75.426855 17.241046, 75.457694 17.258712, 75.469064 17.265328, 75.472282 17.2672, 75.476052 17.269393, 75.477817 17.27042, 75.48064 17.272063, 75.482638 17.273225, 75.410737 17.267829, 75.325648 17.301432, 75.326181 17.296727, 75.327149 17.28818, 75.328688 17.274596, 75.342264 17.257015, 75.404853 17.232298))",413322_F,C13
"POLYGON ((75.398972 17.196766, 75.5526062 17.2033852, 75.573124 17.2382065, 75.42142 17.233541, 75.404853 17.232298, 75.342264 17.257015, 75.342092 17.248062, 75.355411 17.236324, 75.371021 17.214264, 75.371389 17.207658, 75.398972 17.196766))",413322_G,C14
"POLYGON ((75.398972 17.196766, 75.371389 17.207658, 75.371862 17.199172, 75.372391 17.189667, 75.5617847 17.1809122, 75.5526062 17.2033852, 75.401442 17.196952, 75.398972 17.196766))",413322_H,C15
"POLYGON ((75.341214 17.370999, 75.292739 17.425078, 75.27993 17.393741, 75.302189 17.367051, 75.309569 17.358339, 75.333053 17.347361, 75.345315 17.369379, 75.341214 17.370999))",413305_K,C11
"POLYGON ((77.0736612 18.8866141, 77.108004 18.8742297, 77.173407 18.8933956, 77.2051644 18.9309087, 77.1981157 18.9507574, 77.1798433 18.9426821, 77.1832765 18.9186504, 77.1618189 18.9067956, 77.1441378 18.889418, 77.1118654 18.8946152, 77.0736612 18.8866141))",431714_A,C5
"POLYGON ((77.2336602 18.9253878, 77.2361483 18.9678468, 77.1981157 18.9507574, 77.2051644 18.9309087, 77.173407 18.8933956, 77.108004 18.8742297, 77.0736612 18.8866141, 77.0728134 18.8539247, 77.1203637 18.8375163, 77.1606941 18.8475942, 77.1965678 18.866112, 77.2216339 18.8925026, 77.2336602 18.9253878))",431714_B,C7
"POLYGON ((77.2361483 18.9678468, 77.2336602 18.9253878, 77.2216339 18.8925026, 77.1965678 18.866112, 77.1606941 18.8475942, 77.1203637 18.8375163, 77.0728134 18.8539247, 77.0728134 18.8154194, 77.1036269 18.8064883, 77.1337521 18.8027522, 77.2221588 18.8323173, 77.2592377 18.8862492, 77.2691686 18.9075795, 77.2698928 18.9563312, 77.262746 18.978461, 77.2361483 18.9678468))",431714_C,C9
"POLYGON ((77.1366715 18.7708917, 77.1696305 18.778693, 77.2005295 18.7890942, 77.2424149 18.8089197, 77.2657608 18.8404407, 77.2908234 18.8683821, 77.2767472 18.8953445, 77.2691686 18.9075795, 77.2592377 18.8862492, 77.2221588 18.8323173, 77.1337521 18.8027522, 77.1036269 18.8064883, 77.0728134 18.8154194, 77.0734133 18.80884, 77.0957906 18.7883362, 77.1366715 18.7708917))",431714_D,C11
"POLYGON ((77.3230957 18.8358916, 77.3052429 18.8534373, 77.2908234 18.8683821, 77.2647266 18.8401146, 77.2424149 18.8089197, 77.196238 18.7874691, 77.1686849 18.777395, 77.1366715 18.7708917, 77.2255666 18.7421758, 77.282927 18.7910443, 77.3230957 18.8358916))",431714_E,C12
"POLYGON ((77.3443563 18.8179113, 77.3230957 18.8358916, 77.282927 18.7910443, 77.2290253 18.7442345, 77.2907979 18.7701336, 77.3155426 18.772842, 77.3330387 18.7921273, 77.3443563 18.8179113))",431714_F,C13
"POLYGON ((77.3443563 18.8179113, 77.3330387 18.7921273, 77.3155426 18.772842, 77.3889882 18.7844358, 77.395168 18.8039369, 77.3443563 18.8179113))",431714_G,C14
"POLYGON ((83.897867 22.744609, 83.828661 22.799201, 83.774418 22.811221, 83.773971 22.810919, 83.768048 22.804747, 83.780509 22.795185, 83.770798 22.768437, 83.770741 22.76707, 83.806497 22.759147, 83.825151 22.744435, 83.825812 22.744562, 83.858398 22.718213, 83.884467 22.660003, 83.879048 22.597219, 83.932604 22.666987, 83.897867 22.744609))",496225_B,C7
"POLYGON ((83.937351 22.770996, 83.850838 22.839252, 83.845581 22.840417, 83.839245 22.839596, 83.836117 22.842514, 83.74491 22.862726, 83.750557 22.856536, 83.751293 22.855728, 83.752044 22.854904, 83.752099 22.85495, 83.753431 22.853384, 83.760452 22.845686, 83.770151 22.838528, 83.782768 22.836867, 83.791437 22.830103, 83.790193 22.823814, 83.785558 22.818751, 83.774418 22.811221, 83.828661 22.799201, 83.897867 22.744609, 83.932604 22.666987, 83.931621 22.655637, 83.933058 22.65473, 83.934603 22.648433, 83.933873 22.645343, 83.94104 22.644591, 83.945546 22.640511, 83.945286 22.637185, 83.944216 22.634966, 83.943615 22.632154, 83.946576 22.628747, 83.953056 22.628311, 83.956437 22.626902, 83.956938 22.626693, 83.957047 22.626648, 83.957115 22.626623, 83.957145 22.626611, 83.957353 22.626533, 83.958132 22.626242, 83.960223 22.625459, 83.964472 22.625024, 83.969364 22.626885, 83.974686 22.626212, 83.97669 22.627322, 83.980746 22.673957, 83.937351 22.770996))",496225_C,C9
"POLYGON ((83.946727 22.821144, 83.87549 22.877358, 83.875402 22.877336, 83.875103 22.877262, 83.874727 22.87717, 83.874443 22.8771, 83.874144 22.877027, 83.873843 22.876953, 83.873244 22.876806, 83.873143 22.876781, 83.873085 22.876767, 83.872965 22.876737, 83.872725 22.876678, 83.872528 22.87663, 83.872066 22.876517, 83.870823 22.876211, 83.868018 22.874479, 83.866654 22.872871, 83.866317 22.872301, 83.866239 22.872167, 83.86616 22.872034, 83.866129 22.871981, 83.866102 22.871936, 83.866059 22.871863, 83.865976 22.871719, 83.865632 22.871139, 83.865589 22.871066, 83.865548 22.870998, 83.865453 22.870837, 83.865264 22.870516, 83.871182 22.865875, 83.870241 22.861932, 83.878384 22.858262, 83.881817 22.854031, 83.882418 22.851184, 83.880787 22.848653, 83.87804 22.847427, 83.876581 22.84276, 83.871346 22.8375, 83.865809 22.836353, 83.862076 22.838765, 83.854416 22.839952, 83.851411 22.841173, 83.84928 22.840897, 83.848887 22.840846, 83.848755 22.840829, 83.848602 22.840809, 83.84849 22.840794, 83.848386 22.840781, 83.845581 22.840417, 83.850838 22.839252, 83.937351 22.770996, 83.980746 22.673957, 83.97669 22.627322, 83.980908 22.629658, 83.991122 22.630213, 83.995682 22.629406, 83.996097 22.629333, 83.996906 22.62919, 83.997511 22.629083, 83.998015 22.628994, 83.998326 22.628939, 84.000268 22.628596, 84.001363 22.628402, 84.002323 22.628232, 84.006658 22.62538, 84.0215924 22.6064045, 84.025996 22.647728, 84.026902 22.658109, 84.028894 22.680912, 84.016995 22.707539, 83.97685 22.797373, 83.958375 22.811952, 83.958032 22.811977, 83.946727 22.821144))",496225_D,C11
"POLYGON ((84.049328 22.749922, 84.0439962 22.7613664, 84.035573 22.780725, 84.0320416 22.7889414, 84.016364 22.823741, 83.9783027 22.8536196, 83.941397 22.882909, 83.9047983 22.8842218, 83.87549 22.877358, 83.97685 22.797373, 84.016995 22.707539, 84.017145 22.707668, 84.028894 22.680912, 84.0215924 22.6064045, 84.071323 22.622582, 84.077046 22.687853, 84.049328 22.749922))",496225_F,C12
"POLYGON ((84.024627 22.87478, 83.968909 22.918764, 83.951052 22.918813, 83.93126 22.916915, 83.934088 22.903218, 83.938379 22.890488, 83.941598 22.884755, 83.941397 22.882909, 84.016364 22.823741, 84.035573 22.780725, 84.0445518 22.7601547, 84.049328 22.749922, 84.077046 22.687853, 84.071323 22.622582, 84.071733 22.62305, 84.077771 22.629991, 84.077969 22.630255, 84.078691 22.631219, 84.079457 22.632242, 84.080451 22.633569, 84.08129 22.63469, 84.084016 22.638116, 84.084302 22.638214, 84.084529 22.638193, 84.084556 22.63819, 84.084565 22.638189, 84.087588 22.637007, 84.089945 22.636085, 84.091673 22.635303, 84.093432 22.634941, 84.094585 22.635032, 84.095666 22.635283, 84.0972 22.636116, 84.09842 22.636573, 84.099406 22.636774, 84.102275 22.636941, 84.104563 22.637177, 84.107498 22.638252, 84.109966 22.639428, 84.110805 22.639755, 84.111521 22.639736, 84.111933 22.639654, 84.112472 22.63943, 84.114023 22.638425, 84.115011 22.638084, 84.115801 22.638027, 84.11978 22.638127, 84.119817 22.638128, 84.120215 22.63812, 84.125203 22.694779, 84.078249 22.800002, 84.072361 22.807081, 84.049616 22.816773, 84.041543 22.826738, 84.035716 22.838204, 84.039297 22.852746, 84.024627 22.87478))",496334_F,C13
"POLYGON ((84.173364 22.701691, 84.144369 22.766715, 84.136219 22.767555, 84.11283 22.783976, 84.103509 22.787911, 84.088215 22.789478, 84.081417 22.796192, 84.078249 22.800002, 84.125203 22.694779, 84.120215 22.63812, 84.122322 22.638078, 84.122574 22.637903, 84.122691 22.637823, 84.123092 22.637409, 84.123477 22.637049, 84.126573 22.637245, 84.129164 22.637514, 84.129239 22.637522, 84.131694 22.637718, 84.132567 22.637814, 84.13489 22.638068, 84.134963 22.638073, 84.136703 22.638194, 84.139794 22.638232, 84.141123 22.637933, 84.142958 22.637568, 84.143016 22.63756, 84.144889 22.637288, 84.147509 22.636709, 84.14948 22.636462, 84.150667 22.636465, 84.152468 22.636801, 84.153896 22.637286, 84.155389 22.637998, 84.156272 22.638534, 84.156392 22.638646, 84.156816 22.639044, 84.157853 22.64024, 84.158488 22.641237, 84.159834 22.642705, 84.161714 22.644333, 84.163275 22.645428, 84.163504 22.64553, 84.164384 22.645922, 84.167371 22.647398, 84.168622 22.648023, 84.173364 22.701691))",496334_G,C14
"POLYGON ((84.221531 22.708588, 84.190954 22.77721, 84.185915 22.773174, 84.165723 22.772818, 84.15772 22.770226, 84.149652 22.76617, 84.144369 22.766715, 84.173364 22.701691, 84.168622 22.648023, 84.169994 22.648708, 84.172683 22.649701, 84.172971 22.649788, 84.173413 22.649921, 84.173427 22.649925, 84.173488 22.649943, 84.173593 22.649975, 84.173692 22.650006, 84.173759 22.650026, 84.173834 22.650049, 84.173861 22.650057, 84.174048 22.650113, 84.174124 22.650136, 84.174151 22.650144, 84.17416 22.650147, 84.174308 22.650192, 84.174523 22.650257, 84.174696 22.650309, 84.175427 22.650484, 84.175477 22.650496, 84.175536 22.65051, 84.175671 22.650542, 84.176618 22.650622, 84.176627 22.650623, 84.176804 22.650638, 84.176829 22.650638, 84.176836 22.650638, 84.177893 22.650626, 84.178893 22.650615, 84.180134 22.651106, 84.180423 22.651256, 84.181667 22.651904, 84.183617 22.653355, 84.184952 22.654438, 84.185699 22.654659, 84.185979 22.654742, 84.187364 22.655036, 84.18803 22.655228, 84.188247 22.655417, 84.188515 22.655652, 84.189064 22.656336, 84.189735 22.65728, 84.190836 22.658685, 84.191768 22.659534, 84.192727 22.660067, 84.194085 22.660694, 84.194207 22.660764, 84.194709 22.661051, 84.195288 22.661382, 84.195429 22.661462, 84.196566 22.662236, 84.197156 22.663007, 84.198313 22.665004, 84.19913 22.665787, 84.199499 22.666021, 84.200188 22.666457, 84.201554 22.666752, 84.202349 22.666835, 84.2043 22.667682, 84.204377 22.667716, 84.204509 22.667772, 84.204761 22.667836, 84.206561 22.668293, 84.207902 22.668378, 84.209159 22.668221, 84.21233 22.667783, 84.213082 22.66771, 84.213247 22.667565, 84.213086 22.667237, 84.212828 22.666859, 84.212703 22.666478, 84.212692 22.666146, 84.212885 22.665908, 84.21291 22.665877, 84.213189 22.665764, 84.213773 22.665748, 84.214809 22.665754, 84.216127 22.6657, 84.217544 22.665818, 84.217748 22.665936, 84.221531 22.708588))",496334_I,C15
"POLYGON ((74.685261 20.344835, 74.67002 20.348266, 74.664768 20.347879, 74.650288 20.342254, 74.640111 20.331077, 74.636456 20.316787, 74.640117 20.302498, 74.650295 20.291324, 74.66477 20.285701, 74.68039 20.286854, 74.69375 20.294531, 74.70194 20.30706, 74.703172 20.321711, 74.697177 20.335289, 74.685261 20.344835))",423106_A,C1
"POLYGON ((74.735153 20.312712, 74.736327 20.326625, 74.724341 20.353784, 74.700507 20.372878, 74.67002 20.379743, 74.659515 20.378967, 74.63055 20.367715, 74.610197 20.34536, 74.602891 20.316777, 74.610219 20.2882, 74.630576 20.265856, 74.659523 20.254612, 74.690756 20.256917, 74.717474 20.272269, 74.733855 20.297325, 74.735153 20.312712))",423106_B,C3
"POLYGON ((74.751512 20.372275, 74.715759 20.400921, 74.670744 20.411056, 74.648639 20.398054, 74.624101 20.39834, 74.610805 20.393175, 74.580277 20.359637, 74.573661 20.333733, 74.571594 20.325639, 74.569327 20.316761, 74.580327 20.273897, 74.610863 20.240386, 74.654278 20.223523, 74.701118 20.22698, 74.74119 20.250004, 74.749442 20.262622, 74.734113 20.263357, 74.725586 20.284677, 74.717474 20.272269, 74.690756 20.256917, 74.659523 20.254612, 74.630576 20.265856, 74.610219 20.2882, 74.602891 20.316777, 74.610197 20.34536, 74.63055 20.367715, 74.659515 20.378967, 74.67002 20.379743, 74.700507 20.372878, 74.724341 20.353784, 74.736327 20.326625, 74.735153 20.312712, 74.760102 20.341908, 74.763897 20.344197, 74.751512 20.372275))",423106_C,C5
"POLYGON ((74.769483 20.331534, 74.763897 20.344197, 74.760102 20.341908, 74.735153 20.312712, 74.733855 20.297325, 74.725586 20.284677, 74.734113 20.263357, 74.749442 20.262622, 74.765767 20.287584, 74.769483 20.331534))",424109_B,C5
"POLYGON ((74.778689 20.390762, 74.731016 20.428962, 74.673096 20.442002, 74.667016 20.427656, 74.670795 20.411086, 74.670744 20.411056, 74.715759 20.400921, 74.751512 20.372275, 74.763897 20.344197, 74.781233 20.354654, 74.793794 20.356503, 74.778689 20.390762))",423106_D,C7
"POLYGON ((74.797674 20.277837, 74.79817 20.283685, 74.786091 20.281803, 74.776861 20.261307, 74.749442 20.262622, 74.74119 20.250004, 74.701118 20.22698, 74.654278 20.223523, 74.610863 20.240386, 74.580327 20.273897, 74.569327 20.316761, 74.571594 20.325639, 74.573661 20.333733, 74.554383 20.339673, 74.542321 20.342438, 74.539806 20.300994, 74.55044 20.25959, 74.591157 20.214913, 74.639425 20.196166, 74.681073 20.194798, 74.711476 20.197042, 74.7649 20.227736, 74.797674 20.277837))",423106_E,C7
"POLYGON ((74.550351 20.373909, 74.542321 20.342438, 74.552018 20.340281, 74.568582 20.33527, 74.573661 20.333733, 74.580277 20.359637, 74.610805 20.393175, 74.624101 20.39834, 74.620989 20.398376, 74.596944 20.401594, 74.586639 20.387595, 74.558989 20.377136, 74.554715 20.378703, 74.550351 20.373909))",423106_F,C7
"POLYGON ((74.802641 20.336436, 74.793794 20.356503, 74.781233 20.354654, 74.763897 20.344197, 74.769483 20.331534, 74.765767 20.287584, 74.749442 20.262622, 74.776861 20.261307, 74.786091 20.281803, 74.79817 20.283685, 74.802641 20.336436))",424109_C,C7
"POLYGON ((74.805872 20.409244, 74.746279 20.457001, 74.670285 20.474112, 74.680069 20.466259, 74.67818 20.456931, 74.675947 20.448728, 74.673096 20.442002, 74.731016 20.428962, 74.778689 20.390762, 74.793794 20.356503, 74.826964 20.361385, 74.805872 20.409244))",423106_G,C9
"POLYGON ((74.829578 20.268084, 74.831343 20.288855, 74.828399 20.288396, 74.79817 20.283685, 74.797674 20.277837, 74.7649 20.227736, 74.711476 20.197042, 74.681073 20.194798, 74.724109 20.180368, 74.743991 20.179835, 74.788603 20.205465, 74.829578 20.268084))",423106_H,C9
"POLYGON ((74.571458 20.189438, 74.57767 20.187025, 74.639425 20.196166, 74.591157 20.214913, 74.55044 20.25959, 74.539806 20.300994, 74.533273 20.295929, 74.536111 20.285902, 74.536358 20.278484, 74.543417 20.253984, 74.553005 20.220696, 74.557642 20.204594, 74.571458 20.189438))",423106_I,C9
"POLYGON ((74.52042 20.388176, 74.514107 20.363415, 74.518 20.351387, 74.519594 20.34646, 74.535376 20.343983, 74.542321 20.342438, 74.550351 20.373909, 74.554715 20.378703, 74.548169 20.381103, 74.539238 20.384377, 74.537692 20.386469, 74.535633 20.395186, 74.533812 20.402893, 74.52042 20.388176))",423106_J,C9
"POLYGON ((74.835802 20.341332, 74.826964 20.361385, 74.793794 20.356503, 74.802641 20.336436, 74.79817 20.283685, 74.828399 20.288396, 74.831343 20.288855, 74.835802 20.341332))",424109_D,C9
"POLYGON ((74.808737 20.447218, 74.761547 20.485039, 74.67002 20.505648, 74.638478 20.50332, 74.638391 20.503286, 74.639982 20.492941, 74.640558 20.489199, 74.6428 20.474622, 74.665642 20.477838, 74.670285 20.474112, 74.746279 20.457001, 74.805872 20.409244, 74.826964 20.361385, 74.850883 20.364906, 74.837774 20.376759, 74.835437 20.392545, 74.836807 20.412212, 74.813805 20.435378, 74.808737 20.447218))",423106_K,C11
"POLYGON ((74.861478 20.258326, 74.864518 20.294024, 74.831343 20.288855, 74.829578 20.268084, 74.788603 20.205465, 74.743991 20.179835, 74.796242 20.178435, 74.796242 20.2171, 74.82166 20.229986, 74.839961 20.226459, 74.840427 20.226165, 74.861478 20.258326))",423106_L,C11
"POLYGON ((74.505236 20.418653, 74.498592 20.41135, 74.514107 20.363415, 74.52042 20.388176, 74.533812 20.402893, 74.533055 20.406099, 74.522701 20.410663, 74.522608 20.410704, 74.522572 20.41072, 74.518172 20.412666, 74.516055 20.413646, 74.505236 20.418653))",423106_M,C11
"POLYGON ((74.571458 20.189438, 74.557642 20.204594, 74.563314 20.184901, 74.563318 20.184901, 74.57767 20.187025, 74.571458 20.189438))",423106_N,C11
"POLYGON ((74.867753 20.331996, 74.868836 20.344707, 74.850883 20.364906, 74.826964 20.361385, 74.835802 20.341332, 74.831343 20.288855, 74.864518 20.294024, 74.865784 20.308882, 74.86084 20.322092, 74.867753 20.331996))",424109_E,C11
"POLYGON ((74.782491 20.508532, 74.776821 20.513076, 74.769373 20.514753, 74.76872 20.513556, 74.747589 20.495251, 74.68541 20.509918, 74.656872 20.508326, 74.637441 20.509463, 74.638391 20.503286, 74.638478 20.50332, 74.67002 20.505648, 74.761547 20.485039, 74.808737 20.447218, 74.782491 20.508532))",423106_O,C12
"POLYGON ((74.893373 20.248561, 74.895083 20.26858, 74.892979 20.275331, 74.892979 20.275332, 74.880472 20.27751, 74.877319 20.278059, 74.876154 20.281172, 74.873645 20.287878, 74.870969 20.295029, 74.864518 20.294024, 74.861478 20.258326, 74.840427 20.226165, 74.86751 20.209059, 74.893373 20.248561))",423106_P,C12
"POLYGON ((74.891573 20.187345, 74.916948 20.226092, 74.904098 20.23965, 74.895083 20.26858, 74.893373 20.248561, 74.86751 20.209059, 74.869061 20.208079, 74.891573 20.187345))",423106_R,C13
"POLYGON ((74.924064 20.178504, 74.939588 20.202202, 74.937921 20.203961, 74.93074 20.211539, 74.920785 20.222043, 74.917435 20.225578, 74.916948 20.226092, 74.891573 20.187345, 74.906845 20.173278, 74.924064 20.178504))",423106_T,C14
"POLYGON ((74.939588 20.202202, 74.924064 20.178504, 74.95356 20.187457, 74.939588 20.202202))",423106_U,C15
"POLYGON ((76.409905 28.843527, 76.395922 28.846468, 76.391104 28.846136, 76.377818 28.841314, 76.368481 28.831734, 76.365128 28.819485, 76.368488 28.807237, 76.377826 28.79766, 76.391106 28.792841, 76.405435 28.793829, 76.417692 28.800409, 76.425206 28.811148, 76.426338 28.823706, 76.420838 28.835344, 76.409905 28.843527))",124113_A,C1
