WKT,name,description
"POLYGON ((79.462615 17.767176, 79.485777 17.803121, 79.489159 17.811163, 79.474754 17.803121, 79.418964 17.764545, 79.397198 17.763728, 79.419528 17.751523, 79.428437 17.747244, 79.462615 17.767176))",506316_A,C5
"POLYGON ((79.491312 17.739817, 79.519267 17.78319, 79.514236 17.786286, 79.508915 17.794458, 79.502563 17.803121, 79.485777 17.803121, 79.462615 17.767176, 79.428437 17.747244, 79.3734391 17.7470734, 79.398787 17.706288, 79.433635 17.706745, 79.434032 17.706415, 79.491312 17.739817))",506316_B,C7
"POLYGON ((79.535055 17.735806, 79.552441 17.762772, 79.5684018 17.8020399, 79.532718 17.888478, 79.5377084 17.8304952, 79.519267 17.78319, 79.491312 17.739817, 79.434032 17.706415, 79.433635 17.706745, 79.398787 17.706288, 79.430981 17.6690902, 79.451884 17.672735, 79.466206 17.681087, 79.5089273 17.7074704, 79.535055 17.735806))",506316_C,C9
"POLYGON ((79.479904 17.642059, 79.5253273 17.6836808, 79.5089273 17.7074704, 79.466206 17.681087, 79.451884 17.672735, 79.430981 17.6690902, 79.446994 17.643941, 79.445915 17.634861, 79.461708 17.637806, 79.467183 17.639086, 79.479904 17.642059))",506316_D,C11
"POLYGON ((79.552441 17.762772, 79.535055 17.735806, 79.5089273 17.7074704, 79.5253273 17.6836808, 79.587977 17.73933, 79.592527 17.779487, 79.5684018 17.8020399, 79.552441 17.762772))",506316_E,C11
"POLYGON ((79.416601 17.855274, 79.413214 17.863062, 79.390797 17.860387, 79.380171 17.853455, 79.375804 17.849975, 79.373347 17.847707, 79.371041 17.844782, 79.36756 17.841294, 79.357468 17.816022, 79.37012 17.811034, 79.389025 17.81245, 79.405196 17.821882, 79.415109 17.837275, 79.416601 17.855274))",506143_A,C1
"POLYGON ((79.456731 17.861311, 79.455024 17.865238, 79.453008 17.865991, 79.447418 17.865552, 79.414007 17.863157, 79.413214 17.863062, 79.416601 17.855274, 79.415109 17.837275, 79.405196 17.821882, 79.389025 17.81245, 79.37012 17.811034, 79.357468 17.816022, 79.355841 17.811946, 79.364264 17.798048, 79.367777 17.792252, 79.372864 17.785619, 79.37759 17.779457, 79.379001 17.777617, 79.380986 17.776102, 79.383131 17.774465, 79.383341 17.774305, 79.401572 17.775671, 79.43391 17.794531, 79.453739 17.825313, 79.456731 17.861311))",506143_B,C3
"POLYGON ((79.493256 17.824042, 79.496321 17.860817, 79.4924498 17.8888927, 79.478662 17.876001, 79.462518 17.86244, 79.455024 17.865238, 79.456731 17.861311, 79.453739 17.825313, 79.43391 17.794531, 79.401572 17.775671, 79.383341 17.774305, 79.393603 17.766472, 79.397198 17.763728, 79.418964 17.764545, 79.474754 17.803121, 79.489159 17.811163, 79.493256 17.824042))",506143_C,C5
"POLYGON ((79.496321 17.860817, 79.493256 17.824042, 79.485777 17.803121, 79.502563 17.803121, 79.514236 17.786286, 79.519267 17.78319, 79.5377084 17.8304952, 79.532718 17.888478, 79.470073 17.9440572, 79.4527388 17.929076, 79.4720956 17.9204301, 79.4924498 17.8888927, 79.496321 17.860817))",506143_D,C7
"POLYGON ((79.394921 17.883684, 79.376474 17.887899, 79.370117 17.887423, 79.35259 17.880512, 79.342455 17.869215, 79.34516 17.868243, 79.349911 17.862153, 79.354342 17.856475, 79.358449 17.851211, 79.36756 17.841294, 79.371041 17.844782, 79.373347 17.847707, 79.375804 17.849975, 79.380171 17.853455, 79.390797 17.860387, 79.413214 17.863062, 79.409345 17.871956, 79.394921 17.883684))",506144_A,C1
"POLYGON ((79.442225 17.894678, 79.430768 17.903995, 79.4058142 17.9172827, 79.3813827 17.9236411, 79.3562817 17.9239639, 79.3262143 17.9112701, 79.309369 17.890243, 79.312373 17.889615, 79.316022 17.882453, 79.324272 17.875753, 79.339152 17.870403, 79.342455 17.869215, 79.35259 17.880512, 79.370117 17.887423, 79.376474 17.887899, 79.394921 17.883684, 79.409345 17.871956, 79.413214 17.863062, 79.414007 17.863157, 79.447418 17.865552, 79.453008 17.865991, 79.455024 17.865238, 79.442225 17.894678))",506144_B,C3
"POLYGON ((79.442225 17.894678, 79.455024 17.865238, 79.462518 17.86244, 79.478662 17.876001, 79.4924498 17.8888927, 79.4720956 17.9204301, 79.4527388 17.929076, 79.3582188 17.9426672, 79.3013021 17.9302691, 79.266306 17.895743, 79.290635 17.890539, 79.301321 17.891925, 79.309369 17.890243, 79.3262143 17.9112701, 79.3562817 17.9239639, 79.3813827 17.9236411, 79.4058142 17.9172827, 79.430768 17.903995, 79.442225 17.894678))",506144_C,C5
"POLYGON ((74.875182 17.894094, 74.862788 17.90417, 74.851009 17.897188, 74.868196 17.886727, 74.874143 17.875837, 74.870961 17.860153, 74.876932 17.853181, 74.880946 17.859413, 74.882439 17.877412, 74.875182 17.894094))",413107_A,C1
"POLYGON ((74.919581 17.847452, 74.922446 17.881915, 74.9156341 17.910778, 74.8977423 17.930382, 74.877953 17.914403, 74.87786 17.91433, 74.876967 17.913629, 74.876873 17.913555, 74.876804 17.913501, 74.876408 17.913191, 74.876339 17.913136, 74.87618 17.913011, 74.871485 17.909326, 74.862788 17.90417, 74.875182 17.894094, 74.882439 17.877412, 74.880946 17.859413, 74.876932 17.853181, 74.886075 17.842506, 74.88076 17.829515, 74.850611 17.822142, 74.829016 17.813359, 74.818561 17.799328, 74.829599 17.794977, 74.867407 17.797809, 74.89975 17.81667, 74.919581 17.847452))",413107_B,C3
"POLYGON ((74.958983 17.844745, 74.960854 17.847466, 74.962222 17.863877, 74.951721 17.871132, 74.926624 17.879136, 74.9187836 17.8970527, 74.922446 17.881915, 74.919581 17.847452, 74.89975 17.81667, 74.867407 17.797809, 74.829599 17.794977, 74.818561 17.799328, 74.817477 17.797873, 74.799268 17.782963, 74.787126 17.778224, 74.784956 17.771877, 74.797617 17.766886, 74.798997 17.767828, 74.801758 17.765411, 74.802084 17.765125, 74.82325 17.756782, 74.87995 17.761029, 74.928458 17.789315, 74.930362 17.792269, 74.919535 17.807861, 74.947589 17.836413, 74.9516 17.839359, 74.956332 17.84089, 74.958983 17.844745))",413107_C,C5
"POLYGON ((74.892488 17.724248, 74.953066 17.75957, 74.948148 17.766654, 74.943648 17.773135, 74.940389 17.777829, 74.936176 17.783896, 74.930362 17.792269, 74.928458 17.789315, 74.87995 17.761029, 74.82325 17.756782, 74.802084 17.765125, 74.804713 17.762822, 74.807707 17.760201, 74.809335 17.758775, 74.8109 17.757404, 74.812599 17.755916, 74.813297 17.755305, 74.813742 17.754915, 74.814075 17.754623, 74.815398 17.753465, 74.815997 17.75294, 74.816489 17.752509, 74.817407 17.751705, 74.818759 17.750521, 74.820229 17.749233, 74.822688 17.74708, 74.824324 17.745647, 74.825547 17.744576, 74.827177 17.743148, 74.82895 17.741596, 74.830757 17.740013, 74.833806 17.737343, 74.838077 17.733601, 74.842507 17.729721, 74.84952 17.727407, 74.8612 17.723553, 74.865271 17.722209, 74.892488 17.724248))",413107_D,C7
"POLYGON ((74.892488 17.724248, 74.865271 17.722209, 74.871366 17.720198, 74.875013 17.718995, 74.880334 17.717239, 74.891835 17.713444, 74.89331 17.712957, 74.894179 17.71267, 74.894191 17.712666, 74.901914 17.710118, 74.909231 17.707703, 74.910392 17.712923, 74.912703 17.723312, 74.920839 17.736955, 74.958693 17.751466, 74.953066 17.75957, 74.892488 17.724248))",413107_G,C9
"POLYGON ((74.860756 17.905822, 74.842306 17.910038, 74.835949 17.909562, 74.818419 17.902651, 74.810338 17.893644, 74.844618 17.893399, 74.851009 17.897188, 74.862788 17.90417, 74.860756 17.905822))",413109_A,C1
"POLYGON ((74.8977423 17.930382, 74.879213 17.940275, 74.854434 17.945937, 74.843084 17.948402, 74.843071 17.948534, 74.842306 17.948709, 74.829588 17.947756, 74.794524 17.933932, 74.769886 17.906466, 74.761043 17.87135, 74.764756 17.856658, 74.779986 17.878288, 74.798785 17.893726, 74.810338 17.893644, 74.818419 17.902651, 74.835949 17.909562, 74.842306 17.910038, 74.860756 17.905822, 74.862788 17.90417, 74.871485 17.909326, 74.87618 17.913011, 74.876339 17.913136, 74.876408 17.913191, 74.876804 17.913501, 74.876873 17.913555, 74.876967 17.913629, 74.87786 17.91433, 74.877953 17.914403, 74.877957 17.914406, 74.878079 17.914502, 74.880047 17.916047, 74.880096 17.916085, 74.880158 17.916134, 74.880251 17.916207, 74.880417 17.916337, 74.880534 17.916429, 74.880538 17.916432, 74.880543 17.916436, 74.880933 17.916742, 74.880976 17.916776, 74.881013 17.916805, 74.881037 17.916824, 74.88106 17.916842, 74.881086 17.916862, 74.881102 17.916875, 74.881151 17.916913, 74.882798 17.918206, 74.883096 17.91844, 74.883878 17.919054, 74.884276 17.919367, 74.889608 17.923552, 74.889954 17.923823, 74.891668 17.925169, 74.8977423 17.930382))",413109_B,C3
"POLYGON ((74.720412 17.871329, 74.73144 17.827724, 74.73941 17.830495, 74.748577 17.833682, 74.764756 17.856658, 74.761043 17.87135, 74.769886 17.906466, 74.794524 17.933932, 74.829588 17.947756, 74.842306 17.948709, 74.843071 17.948534, 74.843084 17.948402, 74.854434 17.945937, 74.879213 17.940275, 74.8818892 17.9388071, 74.857926 17.971712, 74.859806 17.983381, 74.842306 17.987379, 74.823225 17.98595, 74.770621 17.96521, 74.733665 17.924005, 74.720412 17.871329))",413109_C,C5
"POLYGON ((74.697437 17.941538, 74.680345 17.873545, 74.681796 17.871753, 74.707036 17.849695, 74.714718 17.821911, 74.73144 17.827724, 74.720412 17.871329, 74.733665 17.924005, 74.770621 17.96521, 74.823225 17.98595, 74.842306 17.987379, 74.859806 17.983381, 74.860662 17.988698, 74.859467 17.992121, 74.857412 17.992611, 74.856978 17.992733, 74.857063 17.993012, 74.855737 17.993081, 74.846936 17.99555, 74.84333 17.994407, 74.841923 17.993802, 74.83612 17.991305, 74.830624 17.991958, 74.829366 17.99529, 74.827843 17.999326, 74.824276 18.008774, 74.820328 18.012855, 74.816379 18.014814, 74.815641 18.014016, 74.81529 18.013636, 74.813451 18.011647, 74.811399 18.009427, 74.814665 17.999795, 74.802613 17.995394, 74.792873 18.001608, 74.781741 18.008709, 74.780538 18.009823, 74.746708 17.996485, 74.697437 17.941538))",413109_E,C7
"POLYGON ((74.661202 17.959064, 74.654072 17.930677, 74.645835 17.892618, 74.642687 17.881933, 74.652362 17.882684, 74.655379 17.882432, 74.658778 17.882148, 74.661452 17.881925, 74.667344 17.882254, 74.673035 17.882572, 74.675578 17.879432, 74.678441 17.875897, 74.67886 17.875379, 74.679252 17.874895, 74.680118 17.873825, 74.680345 17.873545, 74.697437 17.941538, 74.746708 17.996485, 74.780538 18.009823, 74.765452 18.023791, 74.759047 18.021604, 74.757328 18.021017, 74.750803 18.015794, 74.744796 18.017263, 74.743595 18.024282, 74.741193 18.026404, 74.734497 18.026567, 74.726621 18.029269, 74.722788 18.027757, 74.661202 17.959064))",413109_F,C9
"POLYGON ((74.722788 18.027757, 74.726621 18.029269, 74.724026 18.030159, 74.719048 18.027873, 74.713555 18.026567, 74.702225 18.030648, 74.695187 18.030159, 74.688318 18.026241, 74.666689 17.995224, 74.651932 17.942974, 74.6511138 17.9172263, 74.654072 17.930677, 74.661202 17.959064, 74.722788 18.027757))",413109_G,C11
"POLYGON ((74.871032 17.84402, 74.876932 17.853181, 74.870961 17.860153, 74.874143 17.875837, 74.868196 17.886727, 74.851009 17.897188, 74.844618 17.893399, 74.810338 17.893644, 74.8061 17.88892, 74.801675 17.871363, 74.806107 17.853807, 74.818428 17.84008, 74.835951 17.833172, 74.854859 17.834588, 74.871032 17.84402))",413111_A,C1
"POLYGON ((74.794558 17.80879, 74.818561 17.799328, 74.829016 17.813359, 74.850611 17.822142, 74.88076 17.829515, 74.886075 17.842506, 74.876932 17.853181, 74.871032 17.84402, 74.854859 17.834588, 74.835951 17.833172, 74.818428 17.84008, 74.806107 17.853807, 74.801675 17.871363, 74.8061 17.88892, 74.810338 17.893644, 74.798785 17.893726, 74.779986 17.878288, 74.764756 17.856658, 74.769915 17.836241, 74.794558 17.80879))",413111_B,C3
"POLYGON ((74.73373 17.818668, 74.770002 17.778271, 74.784956 17.771877, 74.787126 17.778224, 74.799268 17.782963, 74.817477 17.797873, 74.818561 17.799328, 74.794558 17.80879, 74.769915 17.836241, 74.764756 17.856658, 74.748577 17.833682, 74.73941 17.830495, 74.73144 17.827724, 74.73373 17.818668))",413111_C,C5
"POLYGON ((74.73373 17.818668, 74.73144 17.827724, 74.714718 17.821911, 74.714269 17.818447, 74.713781 17.814678, 74.712968 17.808401, 74.711194 17.794703, 74.729348 17.787355, 74.734797 17.781019, 74.73793 17.777377, 74.737602 17.767475, 74.750348 17.766319, 74.750105 17.767706, 74.752168 17.768399, 74.754353 17.769555, 74.756538 17.761579, 74.761758 17.76181, 74.764185 17.760539, 74.768738 17.75696, 74.768621 17.75822, 74.78381 17.759359, 74.817407 17.751705, 74.798997 17.767828, 74.797617 17.766886, 74.770002 17.778271, 74.73373 17.818668))",413111_D,C7
"POLYGON ((77.823852 29.838245, 77.82937 29.838622, 77.826208 29.845262, 77.805214 29.889811, 77.796718 29.8883267, 77.7702407 29.8856496, 77.755373 29.890119, 77.7643348 29.8695034, 77.784106 29.853352, 77.785385 29.852055, 77.823852 29.838245))",247665_A,C3
"POLYGON ((77.816886 29.80005, 77.82875 29.800859, 77.828731 29.804454, 77.846491 29.819014, 77.838862 29.825343, 77.831673 29.833786, 77.82937 29.838622, 77.823852 29.838245, 77.785385 29.852055, 77.784106 29.853352, 77.7643348 29.8695034, 77.755373 29.890119, 77.728958 29.898699, 77.715569 29.868931, 77.7393205 29.832556, 77.759202 29.820756, 77.816886 29.80005))",247665_B,C5
"POLYGON ((77.809926 29.761854, 77.814374 29.762157, 77.828817 29.78818, 77.82875 29.800859, 77.816886 29.80005, 77.759202 29.820756, 77.7393205 29.832556, 77.7338273 29.8295777, 77.7291925 29.8260036, 77.7479036 29.7872761, 77.776865 29.773721, 77.809926 29.761854))",247665_C,C7
"POLYGON ((77.779821 29.731966, 77.795483 29.726345, 77.803955 29.727489, 77.813432 29.739623, 77.816547 29.743611, 77.81436 29.752977, 77.815686 29.760801, 77.814374 29.762157, 77.809926 29.761854, 77.776865 29.773721, 77.7479036 29.7872761, 77.7296328 29.7536352, 77.779821 29.731966))",247665_D,C9
"POLYGON ((77.858062 29.94909, 77.8378 29.953306, 77.830818 29.95283, 77.811568 29.945918, 77.798041 29.932186, 77.793185 29.914628, 77.798055 29.897073, 77.805214 29.889811, 77.811094 29.89096, 77.820583 29.901675, 77.824423 29.905934, 77.831745 29.9089, 77.838928 29.912946, 77.848803 29.926456, 77.861025 29.927267, 77.874008 29.934688, 77.874939 29.935191, 77.873903 29.937361, 77.858062 29.94909))",247661_A,C1
"POLYGON ((77.901511 29.966379, 77.878338 29.983541, 77.8378 29.991977, 77.823831 29.991024, 77.785319 29.977196, 77.758268 29.949724, 77.74857 29.914606, 77.755373 29.890119, 77.763186 29.887737, 77.763767 29.887546, 77.764481 29.887307, 77.76489 29.887169, 77.76531 29.887028, 77.769637 29.885578, 77.799286 29.888653, 77.805214 29.889811, 77.798055 29.897073, 77.793185 29.914628, 77.798041 29.932186, 77.811568 29.945918, 77.830818 29.95283, 77.8378 29.953306, 77.858062 29.94909, 77.873903 29.937361, 77.874939 29.935191, 77.884222 29.940209, 77.896244 29.9517, 77.903672 29.959359, 77.901511 29.966379))",247661_B,C3
"POLYGON ((77.92291 30.000002, 77.898628 30.01799, 77.879215 30.022029, 77.875385 30.017382, 77.7801187 30.0217473, 77.771879 30.0181801, 77.7608926 30.0119372, 77.7385767 29.9830958, 77.740974 29.973301, 77.755566 29.96594, 77.752047 29.957389, 77.746438 29.946975, 77.746688 29.946847, 77.746949 29.946716, 77.747226 29.946641, 77.746833 29.9464, 77.746488 29.946141, 77.746303 29.946079, 77.746012 29.946056, 77.745927 29.946026, 77.745607 29.945432, 77.745598 29.945415, 77.74544 29.945121, 77.745401 29.944958, 77.745349 29.944648, 77.745267 29.944494, 77.744903 29.944365, 77.744639 29.944315, 77.744483 29.944291, 77.744416 29.94428, 77.744351 29.94427, 77.744197 29.94415, 77.744092 29.944068, 77.744042 29.94403, 77.743141 29.943327, 77.743011 29.943225, 77.743043 29.943152, 77.74304 29.943018, 77.74299 29.942869, 77.741539 29.941735, 77.741337 29.941832, 77.741024 29.941546, 77.740921 29.941452, 77.740888 29.941422, 77.740791 29.941333, 77.735481 29.93649, 77.729645 29.931432, 77.737541 29.927862, 77.742348 29.924886, 77.743721 29.919828, 77.744064 29.914472, 77.745781 29.910901, 77.738914 29.907627, 77.736168 29.905841, 77.735138 29.901675, 77.732048 29.900782, 77.728958 29.898699, 77.740431 29.894628, 77.749903 29.891787, 77.755373 29.890119, 77.74857 29.914606, 77.758268 29.949724, 77.785319 29.977196, 77.823831 29.991024, 77.8378 29.991977, 77.878338 29.983541, 77.901511 29.966379, 77.899815 29.971891, 77.900968 29.982564, 77.915911 29.990475, 77.92291 30.000002))",247661_C,C5
"POLYGON ((77.148402 30.519332, 77.128023 30.523548, 77.121 30.523072, 77.101638 30.51616, 77.088032 30.502427, 77.083148 30.48487, 77.088047 30.467315, 77.101655 30.453589, 77.121005 30.446682, 77.141884 30.448098, 77.159744 30.457529, 77.170695 30.47292, 77.172347 30.490919, 77.164335 30.507602, 77.148402 30.519332))",134203_A,C1
"POLYGON ((77.169576 30.374536, 77.189724 30.385172, 77.183171 30.394644, 77.158276 30.405378, 77.163591 30.415466, 77.155735 30.411318, 77.113994 30.408487, 77.081153 30.420208, 77.073746 30.416035, 77.046887 30.398539, 77.043472 30.396539, 77.04897 30.390997, 77.106988 30.370291, 77.169576 30.374536))",134203_C,C5
"POLYGON ((77.097542 30.555401, 77.113972 30.561266, 77.122613 30.561852, 77.122583 30.561912, 77.122459 30.562173, 77.122334 30.562434, 77.122273 30.562485, 77.121731 30.562938, 77.121781 30.563254, 77.121876 30.563478, 77.121949 30.563586, 77.122365 30.563443, 77.122824 30.563286, 77.122895 30.563262, 77.123331 30.563843, 77.123673 30.564252, 77.123674 30.564252, 77.124121 30.564787, 77.124229 30.56493, 77.12423 30.564931, 77.124258 30.564968, 77.124363 30.565071, 77.124547 30.56521, 77.124953 30.565375, 77.125217 30.565475, 77.125347 30.565524, 77.125359 30.565529, 77.12538 30.565537, 77.125581 30.565622, 77.126899 30.566181, 77.128418 30.566768, 77.127701 30.566491, 77.127596 30.566547, 77.128712 30.567083, 77.124391 30.571734, 77.120011 30.574528, 77.114166 30.578257, 77.1107 30.579592, 77.104281 30.582066, 77.096646 30.585317, 77.104813 30.571054, 77.095273 30.559526, 77.097542 30.555401))",134203_D,C5
"POLYGON ((77.099987 30.332095, 77.161082 30.336239, 77.204488 30.369958, 77.197768 30.373542, 77.192634 30.380965, 77.189724 30.385172, 77.169576 30.374536, 77.106988 30.370291, 77.04897 30.390997, 77.043472 30.396539, 77.029857 30.388564, 77.025039 30.378382, 77.019139 30.365914, 77.017356 30.365031, 77.022653 30.359694, 77.060794 30.346082, 77.064912 30.347344, 77.075013 30.343875, 77.07786 30.339992, 77.099987 30.332095))",134203_I,C7
"POLYGON ((77.022653 30.359694, 77.017356 30.365031, 76.986189 30.349591, 77.005148 30.343145, 77.015894 30.339491, 77.022041 30.337401, 77.023909 30.334777, 77.060794 30.346082, 77.022653 30.359694))",134203_J,C9
"POLYGON ((77.099987 30.332095, 77.07786 30.339992, 77.092745 30.319692, 77.083747 30.310653, 77.090445 30.305095, 77.10841 30.304396, 77.11746 30.302346, 77.138241 30.318495, 77.161082 30.336239, 77.099987 30.332095))",134203_K,C9
"POLYGON ((77.008138 30.432154, 77.043472 30.396539, 77.046887 30.398539, 77.073746 30.416035, 77.081153 30.420208, 77.075304 30.422296, 77.048085 30.449741, 77.038274 30.484847, 77.048027 30.519965, 77.053272 30.525261, 77.056663 30.528685, 77.056956 30.52898, 77.049829 30.528744, 77.034207 30.528295, 77.014938 30.527297, 77.003093 30.519763, 76.995406 30.492042, 76.994535 30.488899, 76.9934 30.484808, 77.00055 30.459265, 77.005677 30.440948, 77.008138 30.432154))",134202_C,C5
"POLYGON ((76.968205 30.414555, 77.017356 30.365031, 77.019139 30.365914, 77.025039 30.378382, 77.029857 30.388564, 77.043472 30.396539, 77.008138 30.432154, 77.005677 30.440948, 76.985749 30.430544, 76.981382 30.428569, 76.96824 30.422625, 76.966218 30.421644, 76.968205 30.414555))",134202_D,C7
"POLYGON ((76.958329 30.366684, 76.969751 30.355179, 76.97352 30.353898, 76.989873 30.348338, 76.989874 30.348338, 76.986189 30.349591, 77.017356 30.365031, 76.968205 30.414555, 76.966218 30.421644, 76.953907 30.415667, 76.956312 30.404268, 76.93305 30.402343, 76.933643 30.401275, 76.933151 30.401546, 76.9337 30.401243, 76.934484 30.400736, 76.935076 30.40034, 76.936069 30.399421, 76.937039 30.398332, 76.938158 30.397293, 76.939287 30.396516, 76.939986 30.396206, 76.940685 30.395878, 76.941462 30.395352, 76.94139 30.393573, 76.94119 30.392423, 76.940653 30.39071, 76.94026 30.389597, 76.940071 30.388784, 76.939871 30.388054, 76.939514 30.387337, 76.938832 30.386322, 76.95161 30.373452, 76.958329 30.366684))",134202_G,C9
"POLYGON ((76.95161 30.373452, 76.938832 30.386322, 76.938679 30.386094, 76.93778 30.38497, 76.937238 30.384401, 76.936667 30.383659, 76.936224 30.383251, 76.935625 30.382769, 76.934904 30.38188, 76.934461 30.381924, 76.934077 30.382071, 76.933941 30.38213, 76.933909 30.382124, 76.933749 30.381963, 76.933252 30.381446, 76.933188 30.381421, 76.933076 30.381422, 76.932953 30.381424, 76.932717 30.381428, 76.932567 30.381397, 76.932318 30.381205, 76.931624 30.380458, 76.931309 30.380117, 76.930473 30.379194, 76.929711 30.378519, 76.926902 30.377012, 76.923176 30.374876, 76.922716 30.374698, 76.922617 30.374604, 76.922311 30.374014, 76.922098 30.3732, 76.921771 30.372831, 76.921529 30.372239, 76.920932 30.370957, 76.921403 30.371286, 76.969751 30.355179, 76.95161 30.373452))",134202_H,C11
"POLYGON ((77.008008 30.537491, 77.003093 30.519763, 77.014938 30.527297, 77.034207 30.528295, 77.049829 30.528744, 77.056956 30.52898, 77.075236 30.547437, 77.097542 30.555401, 77.095273 30.559526, 77.104813 30.571054, 77.096646 30.585317, 77.092884 30.588352, 77.086244 30.592014, 77.086181 30.592049, 77.048817 30.57871, 77.008008 30.537491))",134204_B,C5
"POLYGON ((77.022381 30.609976, 76.972307 30.559382, 76.972326 30.559034, 76.973797 30.555886, 76.974798 30.554056, 76.974935 30.552542, 76.97422 30.550398, 76.97564 30.548805, 76.975966 30.548439, 76.976726 30.547587, 76.977482 30.546739, 76.980463 30.544692, 76.98308 30.542895, 76.985665 30.54112, 76.988157 30.539409, 76.991586 30.537055, 76.993646 30.532028, 76.994161 30.529884, 76.993303 30.525744, 76.994603 30.522026, 76.995315 30.520004, 76.999488 30.508146, 76.9999601 30.5085157, 77.003093 30.519763, 77.008008 30.537491, 77.048817 30.57871, 77.086181 30.592049, 77.068914 30.601571, 77.065109 30.606933, 77.064984 30.607109, 77.064605 30.607643, 77.064494 30.607795, 77.064388 30.60794, 77.064201 30.608195, 77.06342 30.609261, 77.063043 30.609776, 77.062989 30.609849, 77.060439 30.613331, 77.059677 30.614364, 77.059672 30.614371, 77.057294 30.617594, 77.057188 30.617738, 77.056745 30.618339, 77.054491 30.621394, 77.054464 30.621431, 77.022381 30.609976))",134204_C,C7
"POLYGON ((76.995928 30.641238, 76.989956 30.635201, 76.98982 30.629448, 76.989461 30.614226, 76.989317 30.608096, 76.996397 30.605672, 76.99688 30.599453, 76.997116 30.596417, 76.997197 30.595377, 76.997205 30.59527, 76.997216 30.595129, 76.99722 30.595078, 76.997241 30.594818, 76.997242 30.594795, 76.997314 30.593789, 76.997339 30.593427, 76.997407 30.592434, 76.997446 30.591865, 76.997466 30.591579, 76.997375 30.591442, 76.997367 30.59143, 76.995806 30.589079, 76.991972 30.583304, 76.988827 30.580186, 76.985625 30.577012, 76.982362 30.573777, 76.97287 30.564365, 76.972142 30.562484, 76.972307 30.559382, 77.022381 30.609976, 77.054464 30.621431, 77.051483 30.625472, 77.050833 30.626353, 77.050013 30.627465, 77.049606 30.628016, 77.049211 30.628531, 77.045921 30.632816, 77.044982 30.633924, 77.042672 30.638544, 77.040692 30.642417, 77.038896 30.645666, 77.035809 30.654527, 77.035637 30.655416, 76.995928 30.641238))",134204_D,C9
"POLYGON ((76.969458 30.672494, 76.964084 30.66706, 76.969006 30.664937, 76.972904 30.662788, 76.975702 30.661246, 76.982126 30.652225, 76.983062 30.650911, 76.983904 30.649729, 76.987496 30.645332, 76.989078 30.641317, 76.990042 30.638872, 76.989956 30.635201, 76.995928 30.641238, 77.035637 30.655416, 77.034358 30.66204, 77.032705 30.666709, 77.020033 30.67083, 76.998197 30.67793, 76.992065 30.680566, 76.969458 30.672494))",134204_E,C11
"POLYGON ((76.969458 30.672494, 76.992065 30.680566, 76.976394 30.687304, 76.968673 30.692102, 76.952189 30.691216, 76.943653 30.673425, 76.94246 30.673344, 76.942522 30.673242, 76.949103 30.673501, 76.96387 30.667152, 76.964084 30.66706, 76.969458 30.672494))",134204_F,C12
"POLYGON ((76.909742 30.462996, 76.927037 30.401396, 76.927269 30.401473, 76.927365 30.401494, 76.92744 30.401491, 76.927783 30.401271, 76.927926 30.40124, 76.92804 30.40124, 76.928126 30.401277, 76.928252 30.401348, 76.928426 30.401441, 76.928861 30.401539, 76.929615 30.401649, 76.930129 30.401711, 76.930986 30.40171, 76.931446 30.40171, 76.932732 30.401673, 76.933151 30.401546, 76.933643 30.401275, 76.93305 30.402343, 76.956312 30.404268, 76.953907 30.415667, 76.966218 30.421644, 76.948526 30.484754, 76.95374 30.503588, 76.946768 30.504772, 76.93783 30.490789, 76.931964 30.481611, 76.926076 30.472398, 76.923406 30.47177, 76.912459 30.47335, 76.912512 30.473265, 76.912818 30.472773, 76.912979 30.472515, 76.913385 30.471883, 76.913602 30.471547, 76.913673 30.471447, 76.913688 30.471379, 76.913688 30.471279, 76.913156 30.4696, 76.913144 30.469037, 76.913201 30.46885, 76.913445 30.468558, 76.913632 30.467886, 76.91381 30.467683, 76.913814 30.467675, 76.913813 30.467665, 76.913732 30.467564, 76.912355 30.465839, 76.91087 30.464076, 76.909742 30.462996))",134201_D,C9
